ID,NAME,ORGANIZATION,CATEGORY,DESCRIPTION,ADDRESS,CITY,ZIP_CODE,URL,PHONE,EMAIL,ELIGIBILITY_CRITERIA,APPOINTMENT_REQUIRED,REFERRAL_REQUIRED_FROM,START_DATE,END_DATE,IS_ALWAYS_OPEN,OPEN_HOURS_USER_INPUT,INTERNAL_NOTES,LAST_MODIFIED_DATETIME
423,Children & Youth,Community Solutions,Medical,"Provides programs for children, youth, and young adults who are struggling with mental health issues, experiencing behavioral challenges, involved with the juvenile justice system, part of the foster care system, or are in need of crisis intervention services and support.","9015 Murray Avenue, #100",Gilroy,95020,https://www.communitysolutions.org/children-and-youth/,(408) 842-7138,info@communitysolutions.org,"They serve the South San Jose, Morgan Hill, Gilroy and Hollister areas.",,,,,,"Mon 8:30am - 5pm
Tue 8:30am - 5pm
Wed 8:30am - 5pm
Thur 8:30am - 5pm
Fri 8:30am - 5pm","Add to categories/subcategories:  Foster Care, Juvenile Justice System, Crisis Intervention.",12/8/2022 5:57 PM
264,Community Health Awareness Council (CHAC) Assessment Clinic,Community Health Awareness Council (CHAC),Medical,"CHAC’s Assessment Clinic provides affordably priced and comprehensive psychological assessments using best practice assessment models and evidence-based testing measures. After completing testing with one of CHAC’s assessment clinicians, clients will be provided with extensive and specialized feedback.

Fees for assessments are on a sliding scale basis in an effort to make services accessible to all members of the community.",590 W. El Camino Real,Mountain View,94040,https://www.chacmv.org/clinic,(650) 965-2020,,,,,,,,"Mon 9am-6pm
Tue 9am-8pm
Wed 9am-8pm
Thur 9am-6pm
Fri 9am-6pm","Hours above might not be for the clinic, but general hours.",11/8/2022 7:10 PM
464,Community Solutions of San José,Community Solutions,Medical,"Helps children, families, and individuals overcome the challenges posed by mental health issues, substance abuse, trauma, severe family dysfunction, sexual and domestic violence, and human trafficking.",1356 Ridder Park Drive,San Jose,95131,https://www.communitysolutions.org/contact-us/,(408) 225-9163,info@communitysolutions.org,,,,,,,"Mon 9am – 5pm
Tue 9am – 5pm
Wed 9am – 5pm
Thur 9am – 5pm
Fri 9am – 5pm","The URL above is for the site but is only a contact page.  They do not have URLs that show what programs are available at different locations.

Add to categories Domestic Violence, Sexual Abuse, Human Trafficking and anything else that is appropriate.",12/12/2022 5:47 PM
206,CompreCare Health Center,Gardner Health Services,Medical,"This is a community health service clinic that provides the following medical services:

o    Family Practice
o    Pediatrics
o    Women’s Health (OB/Gyn)
o    Chiropractic Services
o    Dental
o    Optometry
o    Integrated Behavioral Health
o    Nutrition Services and Education
o    WIC
o    Medi-Cal Eligibility

Patients can receive medical advice from the on-call doctor when the Health Center is closed by calling 408.935.3900.",3030 Alum Rock Avenue,San Jose,95127,https://gardnerhealthservices.org/health-centers/comprecare-health-center/,(408) 457-7100,Info@gfhn.org,,,,,,,"Mon 8:30am – 5:30pm
Tue 8:30am – 5:30pm
Wed 8:30am – 5:30pm
Thur 8:30am – 5:30pm
Fri 8:30am – 5:30pm",Do you want to add the services provided in this record as subcategories to Medical?,11/6/2022 5:34 PM
308,Contact Cares,The Bill Wilson Center,Medical,"Trained volunteers provide supportive listening, counseling, crisis intervention, and referrals to callers.",,,,https://www.billwilsoncenter.org/services/all/contact.html,(408) 850-6125,,,,,,,,"mon 7am - 11pm
tues 7am - 11pm
wed 7am - 11pm
thurs 7am - 11pm
fri 7am - 11pm
sat 7am - 11pm
sun 7am - 11pm",,5/3/2023 8:00 PM
133,ConXión Anger Management & Conflict Resolution,ConXión,Medical,"Workshops that help participants understand the root causes of their anger and conflict, and how to manage those situations.","749 Story Road, Suite 10",San Jose,95122,https://www.conxion.org/families#anger-management-conflict-resolution,(408) 993-0837,CMireles-sailor@conxion.org,,,,,,,,I was unsure about what category to put this in.,10/25/2022 7:50 PM
126,ConXión Juvenile Justice,ConXión,Medical,"This program offers youth more than 60 different activities, which serve the function of bringing the youth awareness and acceptance of social norms and moral standards.

The youth must commit to the program for a minimum of three months.  Upon exiting the program the youth will develop a plan for sustaining the activities and help is provided for job placement.","749 Story Road, Suite 10",San Jose,95122,https://www.conxion.org/youth/#juvenile-justice,(408) 213-0961,BArredondo@conxion.org,"Must be between ages of 12-21, not receiving wrap-around services, and referred by the SCC Juvenile Probation Department.",,,,,,,"Need to add a referral by Santa Clara County Juvenile Probation Department and select it for Juvenile Justice (this record).

This should be put in a different category.",10/25/2022 5:52 PM
296,Crisis and Suicide Prevention Lifeline (CSPL),Santa Clara County Suicide and Crisis Services,Medical,"The Santa Clara County Crisis and Suicide Prevention Lifeline (CSPL) is a 24-hour, toll-free, confidential suicide prevention hotline. Highly trained volunteer Crisis Phone Counselors are available 7 days a week for phone intervention and emotional support, to help individuals who are experiencing:

o  different forms of crisis
o  emotional or situational distress
o  a need for ongoing support
o  varying degrees of mental illness
o  a need for general information or referrals​

988 can be dialed from local area codes 408, 650, and 669. Otherwise CSPL can be contacted at (800) 704-0900.",,,,https://bhsd.sccgov.org/programs-services/suicide-prevention-crisis,988,,,,,,,checked,,,5/3/2023 8:01 PM
284,CTS Refugee Services Program,Asian Americans for Community Involvement (AACI) Center for Survivors of Torture (CTS),Medical,"The Refugee Services program is designed for newly arrived refugees and their families who resettled in the U.S.  The program helps clients to improve their abilities in dealing with stressors experienced in the new country, such as adapting to the new culture and language, managing financial difficulties, and dealing with emotional challenges such as depression and anxiety.",,San Jose,,https://aaci.org/behavioral-health/cst/,(408) 975-2730 ext 247,,"o  Resident of Santa Clara County
o  Immigrated within past 5 years",,,,,,"Mon 8:30am - 6pm
Tue 8:30am - 6pm
Wed  8:30am - 6pm
Thur  8:30am - 7:30pm
Fri   8:30am - 6pm","Need a referral by CTS.

Should probably create a new category for Refugees.",11/17/2022 3:37 PM
298,Cultural Communities Wellness Program,County of Santa Clara Behavioral Health Services,Medical,"Cultural Communities Wellness Program is a Family Outreach and Engagement Program that provides linguistic and cultural competent outreach and education, advocacy and peer support to ethnic communities. The program’s goals are to reduce the stigma associated with behavioral health conditions, increase understanding of behavioral health issues, increase willingness to seek help, and increase access to behavioral health services.",1075 East Santa Clara Street,San Jose,95116,https://bhsd.sccgov.org/information-resources/peer-support/CCWP,(408) 792-3900,,,,,,,,,,11/17/2022 7:08 PM
244,Dental Hygiene Clinic,Foothill College,Medical,The Foothill College Dental Hygiene Clinic provides inexpensive patient services (teeth cleaning and x-rays) as a learning experience for Dental Hygiene students — under supervision of a licensed dentist and registered dental hygiene instructors.,"12345 El Monte Road, Bldg 5300, Room 5312",,94022,https://foothill.edu/dentalhygiene/clinic/,(650) 949-7335,dentalhygieneclinic@foothill.edu,,checked,,,,,"Mon 9am - 12pm
Tue 1:30pm - 4:30pm
Wed 9am - 12pm
Thur 9am - 12pm","Add city Los Altos Hills.

Add Dental Services as subcategory of Medical.",11/8/2022 2:50 PM
477,Dental Services for Unhoused Clients,CompreCare Health Center by Gardner Health Services,Medical,Accepts Medi-Cal.  Sliding fee programs available for the uninsured.  Clients must provide proof of income.,3030 Alum Rock Avenue,San Jose,95127,https://gardnerhealthservices.org/health-centers/comprecare-health-center/,(408) 457-7102,,,,,,,,"Mon 8:30am – 5:30pm
Tue 8:30am – 5:30pm
Wed 8:30am – 5:30pm
Thur 8:30am – 5:30pm
Fri 8:30am – 5:30pm
","Add to Dental subcategory.  Hours on a flier indicate they are also open on Saturday (M-Sat 8am - 5:30 pm), which differs from the website.  I entered the info from the website.  The phone number also differs - flier has phone as (408) 272-6300.",2/12/2023 5:36 PM
358,Domestic Violence Hotline,Next Door Solutions to Domestic Violence,Medical,This is a 24/7 hotline for victims of domestic violence.,"234 E. Gish Road, Suite 200",San Jose,95112,https://www.nextdoorsolutions.org/,(408) 279-2962,info@nextdoor.org,,,,,,checked,,Add to Domestic Violence.,11/27/2022 6:21 PM
93,Early Intervention & Prevention (REACH),Momentum for Health + Starlight Community Services,Medical,"Early intervention and prevention services for youth and young adults who are showing early signs of psychosis.  This organization provides consultations, more information, and referrals if needed.",185 Martinvale Lane,San Jose,95119,https://www.reach4scc.org/,1 (855) 273-2248,info@reach4scc.org,"Client must be:
o A resident of Santa Clara County
o Between the ages of 10 and 25 years old
o Experiencing early psychosis",,,,,,,"They also provide services at the:

Starlight Community Services
1885 Lundy Ave., Ste 223
San Jose, CA 95131

I did not create a separate record for this location, since it does not look like clients can walk in for service without first contacting them.",5/3/2023 8:03 PM
410,Educare Family Resource Center,Catholic Charities of Santa Clara County,Medical,"The Family Resource Center Initiative (FRC) provides families with children prenatal through age 5, promotion, prevention and early intervention information, resources, support and activities to ensure they have the skills and capacity to promote their children’s development. 

The FRCI strategy ensures children are ready for school, builds strong family relationships, and creates connected schools and communities. The FRCs are community-based, family-friendly, and culturally sensitive to ensure families have access to safe and welcoming places to seek support and services before difficulties arise, as well as during critical times of need.",1399 Santee Drive,San Jose,95122,https://www.ccscc.org/family-resource-centers,(408) 690-1380,,,,,,,,,"This needs a new category.  

I'm unsure if we want to have records like this in the db.  It's not directly related to homelessness, but I did enter similar records for Mountain View.",12/7/2022 5:54 PM
294,Emergency Psychiatric Services (EPS),County of Santa Clara Behavioral Health Services,Medical,"Emergency Psychiatric Services (EPS) is the only 24-hour locked psychiatric emergency room, which provides emergency psychiatric care to residents of Santa Clara County.  Every patient is assigned to a psychiatric registered nurse and a psychiatrist at all times. The psychiatrist will complete an evaluation, make a diagnosis and determine a plan of care for each patient.",871 Enborg Lane,San Jose,95128,https://bhsd.sccgov.org/programs-services/emergency-services/emergency-psychiatric-services-eps,(408) 885-6100,,,,,,,checked,,,11/17/2022 6:20 PM
333,Escalade Recovery Foundation,,Medical,"Escalade Recovery Foundation is a community-based non-profit foundation committed to the promotion of recovery from alcoholism and chemical dependency. Founded by long-time members of the Bay-area recovering community, Escalade Foundation is committed to house and help reintegrate alcoholics and addicts into mainstream society. To accomplish these goals, they established a unique sober-living environment. Our goal is to supplement primary treatment for addictive disorders and help alcoholics and addicts firmly establish themselves in the recovering community and then the mainstream community at large.",380 S. 19th Street,San Jose,95116,,(408) 998-4405,,,,,,,,,"I could not find a website for this organization, but other sites referenced it.",11/23/2022 7:46 PM
